row_id,date,country,store,product,num_sold,kfold
12011,2016-10-29,Finland,KaggleRama,Kaggle Sticker,181,0
15100,2017-04-18,Sweden,KaggleRama,Kaggle Hat,1001,1
24837,2018-10-11,Sweden,KaggleRama,Kaggle Mug,383,3
24913,2018-10-16,Finland,KaggleMart,Kaggle Hat,295,2
7201,2016-02-05,Finland,KaggleMart,Kaggle Hat,320,0
8034,2016-03-22,Norway,KaggleMart,Kaggle Mug,272,1
10960,2016-08-31,Sweden,KaggleRama,Kaggle Hat,566,3
5080,2015-10-10,Finland,KaggleRama,Kaggle Hat,509,0
9711,2016-06-23,Norway,KaggleRama,Kaggle Mug,366,2
5176,2015-10-15,Norway,KaggleRama,Kaggle Hat,636,0
22665,2018-06-13,Finland,KaggleRama,Kaggle Mug,312,2
13604,2017-01-25,Sweden,KaggleMart,Kaggle Sticker,107,1
8872,2016-05-07,Sweden,KaggleRama,Kaggle Hat,1084,4
11157,2016-09-11,Sweden,KaggleRama,Kaggle Mug,415,1
19025,2017-11-22,Sweden,KaggleRama,Kaggle Sticker,185,2
21918,2018-05-02,Sweden,KaggleMart,Kaggle Mug,224,0
22453,2018-06-01,Norway,KaggleMart,Kaggle Hat,671,4
21036,2018-03-14,Sweden,KaggleMart,Kaggle Mug,247,3
13911,2017-02-11,Sweden,KaggleRama,Kaggle Mug,508,3
18450,2017-10-22,Finland,KaggleMart,Kaggle Mug,261,4
3380,2015-07-07,Sweden,KaggleMart,Kaggle Sticker,99,1
11308,2016-09-20,Finland,KaggleRama,Kaggle Hat,391,3
10204,2016-07-20,Sweden,KaggleRama,Kaggle Hat,500,2
14648,2017-03-24,Sweden,KaggleMart,Kaggle Sticker,110,4
19917,2018-01-11,Norway,KaggleRama,Kaggle Mug,669,0
3411,2015-07-09,Norway,KaggleRama,Kaggle Mug,417,2
15960,2017-06-05,Sweden,KaggleMart,Kaggle Mug,195,4
15822,2017-05-29,Finland,KaggleMart,Kaggle Mug,177,2
18234,2017-10-10,Finland,KaggleMart,Kaggle Mug,184,4
2106,2015-04-28,Finland,KaggleMart,Kaggle Mug,143,4
21327,2018-03-30,Sweden,KaggleRama,Kaggle Mug,424,2
10347,2016-07-28,Sweden,KaggleRama,Kaggle Mug,271,2
25210,2018-11-01,Norway,KaggleRama,Kaggle Hat,873,1
24709,2018-10-04,Sweden,KaggleMart,Kaggle Hat,314,0
1369,2015-03-18,Finland,KaggleMart,Kaggle Hat,380,0
9939,2016-07-06,Finland,KaggleRama,Kaggle Mug,261,1
10701,2016-08-17,Norway,KaggleRama,Kaggle Mug,436,3
1585,2015-03-30,Finland,KaggleMart,Kaggle Hat,348,2
24206,2018-09-06,Sweden,KaggleMart,Kaggle Sticker,107,2
23989,2018-08-25,Sweden,KaggleMart,Kaggle Hat,406,1
4760,2015-09-22,Norway,KaggleMart,Kaggle Sticker,146,2
8940,2016-05-11,Sweden,KaggleMart,Kaggle Mug,198,4
9071,2016-05-18,Sweden,KaggleRama,Kaggle Sticker,207,0
14196,2017-02-27,Sweden,KaggleMart,Kaggle Mug,230,2
18442,2017-10-21,Norway,KaggleRama,Kaggle Hat,1027,1
8084,2016-03-25,Finland,KaggleMart,Kaggle Sticker,92,3
12753,2016-12-09,Norway,KaggleRama,Kaggle Mug,561,1
2724,2015-06-01,Norway,KaggleMart,Kaggle Mug,276,3
5336,2015-10-24,Norway,KaggleMart,Kaggle Sticker,193,3
1289,2015-03-13,Norway,KaggleRama,Kaggle Sticker,288,1
1814,2015-04-11,Sweden,KaggleMart,Kaggle Sticker,163,2
1961,2015-04-19,Sweden,KaggleRama,Kaggle Sticker,219,3
209,2015-01-12,Norway,KaggleRama,Kaggle Sticker,265,2
22426,2018-05-30,Sweden,KaggleRama,Kaggle Hat,843,1
5557,2015-11-05,Sweden,KaggleMart,Kaggle Hat,354,2
3532,2015-07-16,Finland,KaggleRama,Kaggle Hat,506,3
11073,2016-09-07,Finland,KaggleRama,Kaggle Mug,270,2
20193,2018-01-26,Sweden,KaggleRama,Kaggle Mug,451,0
16167,2017-06-17,Finland,KaggleRama,Kaggle Mug,341,2
8918,2016-05-10,Norway,KaggleMart,Kaggle Sticker,176,0
11558,2016-10-04,Finland,KaggleMart,Kaggle Sticker,89,1
20150,2018-01-24,Norway,KaggleMart,Kaggle Sticker,181,4
15548,2017-05-13,Sweden,KaggleMart,Kaggle Sticker,137,3
80,2015-01-05,Norway,KaggleMart,Kaggle Sticker,184,2
18508,2017-10-25,Finland,KaggleRama,Kaggle Hat,447,4
12252,2016-11-11,Sweden,KaggleMart,Kaggle Mug,261,2
24067,2018-08-30,Finland,KaggleMart,Kaggle Hat,289,0
24085,2018-08-31,Finland,KaggleMart,Kaggle Hat,318,2
8548,2016-04-19,Sweden,KaggleRama,Kaggle Hat,764,0
23882,2018-08-19,Sweden,KaggleMart,Kaggle Sticker,155,3
13211,2017-01-03,Sweden,KaggleRama,Kaggle Sticker,238,4
20987,2018-03-11,Sweden,KaggleRama,Kaggle Sticker,255,2
24279,2018-09-10,Sweden,KaggleRama,Kaggle Mug,391,1
9351,2016-06-03,Norway,KaggleRama,Kaggle Mug,452,1
24783,2018-10-08,Sweden,KaggleRama,Kaggle Mug,389,2
3293,2015-07-02,Sweden,KaggleRama,Kaggle Sticker,179,2
15454,2017-05-08,Norway,KaggleRama,Kaggle Hat,1243,0
10762,2016-08-20,Sweden,KaggleRama,Kaggle Hat,681,4
25539,2018-11-19,Sweden,KaggleRama,Kaggle Mug,433,2
15438,2017-05-07,Sweden,KaggleMart,Kaggle Mug,271,3
4508,2015-09-08,Norway,KaggleMart,Kaggle Sticker,141,0
10945,2016-08-31,Finland,KaggleMart,Kaggle Hat,260,2
12046,2016-10-31,Finland,KaggleRama,Kaggle Hat,402,1
9384,2016-06-05,Norway,KaggleMart,Kaggle Mug,311,1
13562,2017-01-23,Norway,KaggleMart,Kaggle Sticker,146,0
15156,2017-04-22,Finland,KaggleMart,Kaggle Mug,285,0
13659,2017-01-28,Sweden,KaggleRama,Kaggle Mug,541,4
10897,2016-08-28,Norway,KaggleMart,Kaggle Hat,529,4
13954,2017-02-14,Finland,KaggleRama,Kaggle Hat,702,2
3,2015-01-01,Finland,KaggleRama,Kaggle Mug,572,2
15886,2017-06-01,Norway,KaggleRama,Kaggle Hat,1052,4
8303,2016-04-06,Finland,KaggleRama,Kaggle Sticker,162,2
14672,2017-03-26,Finland,KaggleMart,Kaggle Sticker,100,1
8176,2016-03-30,Finland,KaggleRama,Kaggle Hat,820,0
24057,2018-08-29,Norway,KaggleRama,Kaggle Mug,574,1
20041,2018-01-18,Norway,KaggleMart,Kaggle Hat,628,0
24906,2018-10-15,Sweden,KaggleMart,Kaggle Mug,231,0
19008,2017-11-22,Finland,KaggleMart,Kaggle Mug,217,3
3960,2015-08-09,Finland,KaggleMart,Kaggle Mug,184,1
18374,2017-10-17,Sweden,KaggleMart,Kaggle Sticker,106,4
11980,2016-10-27,Norway,KaggleRama,Kaggle Hat,696,2
26007,2018-12-15,Sweden,KaggleRama,Kaggle Mug,540,3
11287,2016-09-19,Finland,KaggleMart,Kaggle Hat,254,4
17105,2017-08-08,Finland,KaggleRama,Kaggle Sticker,172,2
8094,2016-03-25,Sweden,KaggleMart,Kaggle Mug,207,3
22371,2018-05-27,Sweden,KaggleRama,Kaggle Mug,432,3
20138,2018-01-23,Sweden,KaggleMart,Kaggle Sticker,111,3
10078,2016-07-13,Sweden,KaggleRama,Kaggle Hat,591,3
24847,2018-10-12,Norway,KaggleMart,Kaggle Hat,485,0
12204,2016-11-09,Finland,KaggleMart,Kaggle Mug,223,0
4730,2015-09-20,Sweden,KaggleMart,Kaggle Sticker,129,4
5923,2015-11-26,Finland,KaggleMart,Kaggle Hat,271,2
11473,2016-09-29,Norway,KaggleMart,Kaggle Hat,401,4
15319,2017-05-01,Finland,KaggleMart,Kaggle Hat,365,1
2093,2015-04-27,Finland,KaggleRama,Kaggle Sticker,149,0
15522,2017-05-12,Norway,KaggleMart,Kaggle Mug,281,1
15031,2017-04-15,Finland,KaggleMart,Kaggle Hat,530,4
21519,2018-04-10,Norway,KaggleRama,Kaggle Mug,583,3
17688,2017-09-09,Sweden,KaggleMart,Kaggle Mug,253,4
17489,2017-08-29,Norway,KaggleRama,Kaggle Sticker,271,4
13678,2017-01-29,Sweden,KaggleRama,Kaggle Hat,820,0
1913,2015-04-17,Finland,KaggleRama,Kaggle Sticker,156,2
23838,2018-08-17,Norway,KaggleMart,Kaggle Mug,327,0
13608,2017-01-26,Finland,KaggleMart,Kaggle Mug,187,3
12455,2016-11-22,Sweden,KaggleRama,Kaggle Sticker,179,2
2530,2015-05-21,Norway,KaggleRama,Kaggle Hat,1174,2
482,2015-01-27,Sweden,KaggleMart,Kaggle Sticker,102,1
17181,2017-08-12,Norway,KaggleRama,Kaggle Mug,630,0
25189,2018-10-31,Norway,KaggleMart,Kaggle Hat,487,1
25799,2018-12-04,Finland,KaggleRama,Kaggle Sticker,185,3
23822,2018-08-16,Norway,KaggleMart,Kaggle Sticker,155,4
6532,2015-12-29,Sweden,KaggleRama,Kaggle Hat,1548,3
22754,2018-06-18,Finland,KaggleMart,Kaggle Sticker,104,2
14911,2017-04-08,Norway,KaggleMart,Kaggle Hat,838,3
4612,2015-09-14,Finland,KaggleRama,Kaggle Hat,422,2
12743,2016-12-08,Sweden,KaggleRama,Kaggle Sticker,178,3
7295,2016-02-10,Finland,KaggleRama,Kaggle Sticker,141,3
1606,2015-03-31,Finland,KaggleRama,Kaggle Hat,668,1
6478,2015-12-26,Sweden,KaggleRama,Kaggle Hat,933,0
5801,2015-11-19,Finland,KaggleRama,Kaggle Sticker,145,1
3761,2015-07-28,Sweden,KaggleRama,Kaggle Sticker,168,2
6350,2015-12-19,Sweden,KaggleMart,Kaggle Sticker,121,2
10166,2016-07-18,Sweden,KaggleMart,Kaggle Sticker,96,0
9659,2016-06-20,Norway,KaggleRama,Kaggle Sticker,258,2
15094,2017-04-18,Norway,KaggleRama,Kaggle Hat,1559,3
13461,2017-01-17,Sweden,KaggleRama,Kaggle Mug,427,4
233,2015-01-13,Sweden,KaggleRama,Kaggle Sticker,173,0
14766,2017-03-31,Norway,KaggleMart,Kaggle Mug,283,3
16259,2017-06-22,Finland,KaggleRama,Kaggle Sticker,157,0
1214,2015-03-09,Norway,KaggleMart,Kaggle Sticker,147,3
19306,2017-12-08,Norway,KaggleRama,Kaggle Hat,928,2
14647,2017-03-24,Sweden,KaggleMart,Kaggle Hat,465,2
15629,2017-05-18,Finland,KaggleRama,Kaggle Sticker,166,3
21494,2018-04-09,Finland,KaggleMart,Kaggle Sticker,117,3
16984,2017-08-01,Norway,KaggleRama,Kaggle Hat,779,0
3335,2015-07-05,Finland,KaggleRama,Kaggle Sticker,186,4
510,2015-01-29,Norway,KaggleMart,Kaggle Mug,295,2
3885,2015-08-04,Sweden,KaggleRama,Kaggle Mug,293,2
8717,2016-04-29,Finland,KaggleRama,Kaggle Sticker,164,4
13433,2017-01-16,Finland,KaggleRama,Kaggle Sticker,161,0
13976,2017-02-15,Norway,KaggleMart,Kaggle Sticker,149,4
3935,2015-08-07,Norway,KaggleRama,Kaggle Sticker,264,4
11398,2016-09-25,Finland,KaggleRama,Kaggle Hat,494,4
10698,2016-08-17,Norway,KaggleMart,Kaggle Mug,238,3
12395,2016-11-19,Norway,KaggleRama,Kaggle Sticker,319,4
7167,2016-02-03,Finland,KaggleRama,Kaggle Mug,341,3
23254,2018-07-15,Sweden,KaggleRama,Kaggle Hat,843,2
24252,2018-09-09,Norway,KaggleMart,Kaggle Mug,420,4
11102,2016-09-08,Sweden,KaggleMart,Kaggle Sticker,105,0
426,2015-01-24,Sweden,KaggleMart,Kaggle Mug,294,0
18817,2017-11-11,Norway,KaggleMart,Kaggle Hat,580,1
3893,2015-08-05,Finland,KaggleRama,Kaggle Sticker,142,4
16384,2017-06-29,Finland,KaggleRama,Kaggle Hat,727,2
2528,2015-05-21,Norway,KaggleMart,Kaggle Sticker,181,1
10771,2016-08-21,Norway,KaggleMart,Kaggle Hat,441,4
20384,2018-02-06,Norway,KaggleMart,Kaggle Sticker,156,0
25115,2018-10-27,Finland,KaggleRama,Kaggle Sticker,244,0
8949,2016-05-12,Finland,KaggleRama,Kaggle Mug,285,4
4750,2015-09-21,Sweden,KaggleRama,Kaggle Hat,517,1
7921,2016-03-16,Finland,KaggleMart,Kaggle Hat,378,1
20429,2018-02-08,Sweden,KaggleRama,Kaggle Sticker,195,2
13635,2017-01-27,Norway,KaggleRama,Kaggle Mug,555,0
7198,2016-02-04,Sweden,KaggleRama,Kaggle Hat,681,1
15012,2017-04-14,Finland,KaggleMart,Kaggle Mug,198,0
17325,2017-08-20,Norway,KaggleRama,Kaggle Mug,635,0
6660,2016-01-06,Finland,KaggleMart,Kaggle Mug,241,4
4671,2015-09-17,Norway,KaggleRama,Kaggle Mug,473,1
11258,2016-09-17,Norway,KaggleMart,Kaggle Sticker,177,2
19071,2017-11-25,Norway,KaggleRama,Kaggle Mug,713,4
23710,2018-08-10,Finland,KaggleRama,Kaggle Hat,555,1
15813,2017-05-28,Norway,KaggleRama,Kaggle Mug,608,2
11501,2016-09-30,Sweden,KaggleRama,Kaggle Sticker,198,1
9255,2016-05-29,Finland,KaggleRama,Kaggle Mug,308,1
18102,2017-10-02,Sweden,KaggleMart,Kaggle Mug,217,2
15231,2017-04-26,Finland,KaggleRama,Kaggle Mug,301,3
19265,2017-12-06,Finland,KaggleRama,Kaggle Sticker,169,4
10525,2016-08-07,Sweden,KaggleMart,Kaggle Hat,374,3
9030,2016-05-16,Sweden,KaggleMart,Kaggle Mug,183,0
14847,2017-04-04,Sweden,KaggleRama,Kaggle Mug,383,0
20794,2018-03-01,Finland,KaggleRama,Kaggle Hat,711,3
21140,2018-03-20,Norway,KaggleMart,Kaggle Sticker,172,2
2347,2015-05-11,Norway,KaggleMart,Kaggle Hat,579,0
19339,2017-12-10,Norway,KaggleMart,Kaggle Hat,635,4
5434,2015-10-29,Sweden,KaggleRama,Kaggle Hat,453,4
5834,2015-11-21,Finland,KaggleMart,Kaggle Sticker,106,2
9713,2016-06-23,Norway,KaggleRama,Kaggle Sticker,241,2
13419,2017-01-15,Norway,KaggleRama,Kaggle Mug,762,4
2633,2015-05-27,Finland,KaggleRama,Kaggle Sticker,150,2
5498,2015-11-02,Norway,KaggleMart,Kaggle Sticker,156,2
5806,2015-11-19,Norway,KaggleRama,Kaggle Hat,781,4
15309,2017-04-30,Norway,KaggleRama,Kaggle Mug,591,0
20746,2018-02-26,Norway,KaggleRama,Kaggle Hat,1263,2
23334,2018-07-20,Norway,KaggleMart,Kaggle Mug,299,2
18933,2017-11-17,Sweden,KaggleRama,Kaggle Mug,437,4
12828,2016-12-13,Sweden,KaggleMart,Kaggle Mug,216,1
17491,2017-08-29,Sweden,KaggleMart,Kaggle Hat,316,1
21618,2018-04-16,Finland,KaggleMart,Kaggle Mug,197,4
17628,2017-09-06,Norway,KaggleMart,Kaggle Mug,275,1
8324,2016-04-07,Norway,KaggleMart,Kaggle Sticker,146,3
17390,2017-08-24,Finland,KaggleMart,Kaggle Sticker,93,0
23727,2018-08-11,Finland,KaggleRama,Kaggle Mug,406,3
13969,2017-02-15,Finland,KaggleMart,Kaggle Hat,376,1
16290,2017-06-24,Finland,KaggleMart,Kaggle Mug,213,3
5221,2015-10-18,Finland,KaggleMart,Kaggle Hat,281,4
5537,2015-11-04,Norway,KaggleRama,Kaggle Sticker,241,4
8031,2016-03-22,Finland,KaggleRama,Kaggle Mug,286,4
5597,2015-11-07,Sweden,KaggleRama,Kaggle Sticker,242,0
7511,2016-02-22,Finland,KaggleRama,Kaggle Sticker,152,2
19466,2017-12-17,Norway,KaggleMart,Kaggle Sticker,205,4
19496,2017-12-19,Finland,KaggleMart,Kaggle Sticker,97,0
17699,2017-09-10,Finland,KaggleRama,Kaggle Sticker,210,0
7171,2016-02-03,Norway,KaggleMart,Kaggle Hat,535,0
24704,2018-10-04,Norway,KaggleMart,Kaggle Sticker,168,1
9643,2016-06-19,Sweden,KaggleMart,Kaggle Hat,490,1
23756,2018-08-12,Sweden,KaggleMart,Kaggle Sticker,141,3
4227,2015-08-23,Sweden,KaggleRama,Kaggle Mug,410,0
6166,2015-12-09,Norway,KaggleRama,Kaggle Hat,801,4
16761,2017-07-20,Finland,KaggleRama,Kaggle Mug,285,1
16747,2017-07-19,Norway,KaggleMart,Kaggle Hat,490,2
11265,2016-09-17,Sweden,KaggleRama,Kaggle Mug,415,0
24962,2018-10-18,Sweden,KaggleMart,Kaggle Sticker,111,1
7582,2016-02-26,Finland,KaggleRama,Kaggle Hat,647,2
26202,2018-12-26,Sweden,KaggleMart,Kaggle Mug,309,0
20315,2018-02-02,Norway,KaggleRama,Kaggle Sticker,322,3
18408,2017-10-19,Sweden,KaggleMart,Kaggle Mug,223,3
5456,2015-10-31,Finland,KaggleMart,Kaggle Sticker,102,3
23809,2018-08-15,Sweden,KaggleMart,Kaggle Hat,332,0
16983,2017-08-01,Norway,KaggleRama,Kaggle Mug,477,3
23256,2018-07-16,Finland,KaggleMart,Kaggle Mug,160,3
24932,2018-10-17,Finland,KaggleMart,Kaggle Sticker,103,3
15670,2017-05-20,Norway,KaggleRama,Kaggle Hat,1491,0
17952,2017-09-24,Norway,KaggleMart,Kaggle Mug,370,2
17918,2017-09-22,Norway,KaggleMart,Kaggle Sticker,172,0
4351,2015-08-30,Sweden,KaggleMart,Kaggle Hat,342,0
24673,2018-10-02,Sweden,KaggleMart,Kaggle Hat,302,4
5202,2015-10-17,Finland,KaggleMart,Kaggle Mug,217,3
19187,2017-12-01,Sweden,KaggleRama,Kaggle Sticker,218,1
22438,2018-05-31,Norway,KaggleRama,Kaggle Hat,1126,3
23702,2018-08-09,Sweden,KaggleMart,Kaggle Sticker,114,4
17827,2017-09-17,Norway,KaggleMart,Kaggle Hat,568,2
4796,2015-09-24,Norway,KaggleMart,Kaggle Sticker,140,3
18300,2017-10-13,Sweden,KaggleMart,Kaggle Mug,233,0
12611,2016-12-01,Norway,KaggleRama,Kaggle Sticker,240,0
19399,2017-12-13,Sweden,KaggleMart,Kaggle Hat,358,2
9098,2016-05-20,Norway,KaggleMart,Kaggle Sticker,215,4
16832,2017-07-24,Finland,KaggleMart,Kaggle Sticker,96,1
25543,2018-11-20,Finland,KaggleMart,Kaggle Hat,301,3
12118,2016-11-04,Finland,KaggleRama,Kaggle Hat,452,0
2615,2015-05-26,Finland,KaggleRama,Kaggle Sticker,157,0
670,2015-02-07,Finland,KaggleRama,Kaggle Hat,714,4
3560,2015-07-17,Sweden,KaggleMart,Kaggle Sticker,103,1
570,2015-02-01,Sweden,KaggleMart,Kaggle Mug,305,3
10575,2016-08-10,Norway,KaggleRama,Kaggle Mug,448,3
7798,2016-03-09,Finland,KaggleRama,Kaggle Hat,598,4
25042,2018-10-23,Finland,KaggleRama,Kaggle Hat,533,0
13068,2016-12-27,Finland,KaggleMart,Kaggle Mug,336,0
23568,2018-08-02,Norway,KaggleMart,Kaggle Mug,291,3
18272,2017-10-12,Finland,KaggleMart,Kaggle Sticker,90,1
8159,2016-03-29,Finland,KaggleRama,Kaggle Sticker,186,3
1106,2015-03-03,Norway,KaggleMart,Kaggle Sticker,143,0
1034,2015-02-27,Norway,KaggleMart,Kaggle Sticker,139,1
25806,2018-12-04,Sweden,KaggleMart,Kaggle Mug,242,3
5794,2015-11-18,Sweden,KaggleRama,Kaggle Hat,531,2
18892,2017-11-15,Norway,KaggleRama,Kaggle Hat,805,0
6485,2015-12-27,Finland,KaggleRama,Kaggle Sticker,324,2
3116,2015-06-23,Finland,KaggleMart,Kaggle Sticker,102,4
909,2015-02-20,Norway,KaggleRama,Kaggle Mug,568,2
7955,2016-03-17,Sweden,KaggleRama,Kaggle Sticker,157,3
19833,2018-01-06,Sweden,KaggleRama,Kaggle Mug,684,0
311,2015-01-18,Finland,KaggleRama,Kaggle Sticker,163,4
19482,2017-12-18,Norway,KaggleMart,Kaggle Mug,341,1
24180,2018-09-05,Norway,KaggleMart,Kaggle Mug,307,4
19550,2017-12-22,Finland,KaggleMart,Kaggle Sticker,104,2
21897,2018-05-01,Norway,KaggleRama,Kaggle Mug,521,0
544,2015-01-31,Finland,KaggleRama,Kaggle Hat,645,3
7223,2016-02-06,Finland,KaggleRama,Kaggle Sticker,200,0
1584,2015-03-30,Finland,KaggleMart,Kaggle Mug,172,2
394,2015-01-22,Sweden,KaggleRama,Kaggle Hat,628,4
19065,2017-11-25,Finland,KaggleRama,Kaggle Mug,441,0
22987,2018-07-01,Finland,KaggleMart,Kaggle Hat,517,3
1842,2015-04-13,Norway,KaggleMart,Kaggle Mug,301,1
390,2015-01-22,Sweden,KaggleMart,Kaggle Mug,220,3
7249,2016-02-07,Sweden,KaggleMart,Kaggle Hat,479,4
12452,2016-11-22,Sweden,KaggleMart,Kaggle Sticker,100,2
5931,2015-11-26,Norway,KaggleRama,Kaggle Mug,556,2
19423,2017-12-15,Finland,KaggleMart,Kaggle Hat,319,0
17957,2017-09-24,Norway,KaggleRama,Kaggle Sticker,324,3
23695,2018-08-09,Norway,KaggleMart,Kaggle Hat,513,4
23967,2018-08-24,Norway,KaggleRama,Kaggle Mug,571,2
22460,2018-06-01,Sweden,KaggleMart,Kaggle Sticker,128,3
12151,2016-11-06,Finland,KaggleMart,Kaggle Hat,334,3
2676,2015-05-29,Sweden,KaggleMart,Kaggle Mug,210,2
15025,2017-04-14,Sweden,KaggleMart,Kaggle Hat,501,1
20544,2018-02-15,Norway,KaggleMart,Kaggle Mug,358,0
2288,2015-05-08,Finland,KaggleMart,Kaggle Sticker,91,3
14483,2017-03-15,Norway,KaggleRama,Kaggle Sticker,271,4
10027,2016-07-11,Finland,KaggleMart,Kaggle Hat,288,2
16289,2017-06-23,Sweden,KaggleRama,Kaggle Sticker,200,0
18836,2017-11-12,Norway,KaggleMart,Kaggle Sticker,211,1
1603,2015-03-31,Finland,KaggleMart,Kaggle Hat,373,1
15969,2017-06-06,Finland,KaggleRama,Kaggle Mug,310,3
2057,2015-04-25,Finland,KaggleRama,Kaggle Sticker,201,0
21058,2018-03-15,Sweden,KaggleRama,Kaggle Hat,806,0
20600,2018-02-18,Norway,KaggleMart,Kaggle Sticker,218,1
12359,2016-11-17,Norway,KaggleRama,Kaggle Sticker,236,4
1877,2015-04-15,Finland,KaggleRama,Kaggle Sticker,146,4
23915,2018-08-21,Norway,KaggleRama,Kaggle Sticker,317,0
6679,2016-01-07,Finland,KaggleMart,Kaggle Hat,345,2
6068,2015-12-04,Finland,KaggleMart,Kaggle Sticker,85,3
19157,2017-11-30,Finland,KaggleRama,Kaggle Sticker,172,0
2090,2015-04-27,Finland,KaggleMart,Kaggle Sticker,84,1
16071,2017-06-11,Sweden,KaggleRama,Kaggle Mug,482,4
23161,2018-07-10,Sweden,KaggleMart,Kaggle Hat,361,2
17605,2017-09-05,Finland,KaggleMart,Kaggle Hat,275,4
7261,2016-02-08,Norway,KaggleMart,Kaggle Hat,558,4
12607,2016-12-01,Norway,KaggleMart,Kaggle Hat,451,3
13890,2017-02-10,Sweden,KaggleMart,Kaggle Mug,234,0
9396,2016-06-06,Finland,KaggleMart,Kaggle Mug,146,3
8867,2016-05-07,Norway,KaggleRama,Kaggle Sticker,354,0
9746,2016-06-25,Norway,KaggleMart,Kaggle Sticker,166,1
15099,2017-04-18,Sweden,KaggleRama,Kaggle Mug,419,2
8338,2016-04-08,Finland,KaggleRama,Kaggle Hat,642,3
15265,2017-04-28,Finland,KaggleMart,Kaggle Hat,410,0
7283,2016-02-09,Norway,KaggleRama,Kaggle Sticker,244,1
576,2015-02-02,Finland,KaggleMart,Kaggle Mug,199,4
24506,2018-09-23,Norway,KaggleMart,Kaggle Sticker,218,2
24959,2018-10-18,Norway,KaggleRama,Kaggle Sticker,287,4
23818,2018-08-16,Finland,KaggleRama,Kaggle Hat,525,2
8223,2016-04-01,Sweden,KaggleRama,Kaggle Mug,495,1
1394,2015-03-19,Norway,KaggleMart,Kaggle Sticker,143,2
7344,2016-02-13,Finland,KaggleMart,Kaggle Mug,225,1
12152,2016-11-06,Finland,KaggleMart,Kaggle Sticker,113,0
16785,2017-07-21,Norway,KaggleRama,Kaggle Mug,501,4
7890,2016-03-14,Norway,KaggleMart,Kaggle Mug,269,0
9359,2016-06-03,Sweden,KaggleRama,Kaggle Sticker,202,3
5395,2015-10-27,Sweden,KaggleMart,Kaggle Hat,290,1
15574,2017-05-15,Finland,KaggleRama,Kaggle Hat,622,0
23711,2018-08-10,Finland,KaggleRama,Kaggle Sticker,191,3
9365,2016-06-04,Finland,KaggleRama,Kaggle Sticker,189,1
16461,2017-07-03,Norway,KaggleRama,Kaggle Mug,457,3
16223,2017-06-20,Finland,KaggleRama,Kaggle Sticker,153,1
4149,2015-08-19,Norway,KaggleRama,Kaggle Mug,404,3
4172,2015-08-20,Sweden,KaggleMart,Kaggle Sticker,103,2
17873,2017-09-19,Sweden,KaggleRama,Kaggle Sticker,198,1
149,2015-01-09,Finland,KaggleRama,Kaggle Sticker,165,3
5022,2015-10-07,Finland,KaggleMart,Kaggle Mug,151,2
16548,2017-07-08,Norway,KaggleMart,Kaggle Mug,302,4
19023,2017-11-22,Sweden,KaggleRama,Kaggle Mug,420,2
13402,2017-01-14,Norway,KaggleRama,Kaggle Hat,1195,3
14093,2017-02-21,Sweden,KaggleRama,Kaggle Sticker,191,0
2123,2015-04-28,Sweden,KaggleRama,Kaggle Sticker,168,1
18076,2017-10-01,Finland,KaggleRama,Kaggle Hat,589,3
24549,2018-09-25,Sweden,KaggleRama,Kaggle Mug,396,0
17238,2017-08-15,Sweden,KaggleMart,Kaggle Mug,195,2
8042,2016-03-22,Sweden,KaggleMart,Kaggle Sticker,102,1
23833,2018-08-17,Finland,KaggleMart,Kaggle Hat,284,0
8454,2016-04-14,Sweden,KaggleMart,Kaggle Mug,182,4
25091,2018-10-25,Sweden,KaggleRama,Kaggle Sticker,204,4
9774,2016-06-27,Finland,KaggleMart,Kaggle Mug,187,1
13645,2017-01-28,Finland,KaggleMart,Kaggle Hat,466,0
18,2015-01-02,Finland,KaggleMart,Kaggle Mug,318,3
17193,2017-08-13,Finland,KaggleRama,Kaggle Mug,372,0
23445,2018-07-26,Norway,KaggleRama,Kaggle Mug,479,3
2292,2015-05-08,Norway,KaggleMart,Kaggle Mug,300,2
18067,2017-09-30,Sweden,KaggleMart,Kaggle Hat,358,3
7106,2016-01-30,Sweden,KaggleMart,Kaggle Sticker,138,3
1465,2015-03-23,Norway,KaggleMart,Kaggle Hat,628,1
7827,2016-03-10,Sweden,KaggleRama,Kaggle Mug,385,2
24766,2018-10-07,Sweden,KaggleRama,Kaggle Hat,665,3
6724,2016-01-09,Norway,KaggleRama,Kaggle Hat,1041,2
16639,2017-07-13,Norway,KaggleMart,Kaggle Hat,438,1
1438,2015-03-21,Sweden,KaggleRama,Kaggle Hat,979,1
9825,2016-06-29,Sweden,KaggleRama,Kaggle Mug,390,4
16805,2017-07-22,Norway,KaggleRama,Kaggle Sticker,312,4
14145,2017-02-24,Sweden,KaggleRama,Kaggle Mug,416,4
10674,2016-08-16,Finland,KaggleMart,Kaggle Mug,154,1
19409,2017-12-14,Finland,KaggleRama,Kaggle Sticker,166,0
4232,2015-08-24,Finland,KaggleMart,Kaggle Sticker,87,3
18255,2017-10-11,Finland,KaggleRama,Kaggle Mug,315,1
23304,2018-07-18,Sweden,KaggleMart,Kaggle Mug,177,4
16438,2017-07-02,Finland,KaggleRama,Kaggle Hat,753,3
9389,2016-06-05,Norway,KaggleRama,Kaggle Sticker,295,4
11334,2016-09-21,Sweden,KaggleMart,Kaggle Mug,167,4
