row_id,date,country,store,product,num_sold,kfold
18003,2017-09-27,Finland,KaggleRama,Kaggle Mug,324,2
14129,2017-02-23,Sweden,KaggleRama,Kaggle Sticker,169,2
18894,2017-11-15,Sweden,KaggleMart,Kaggle Mug,254,2
9235,2016-05-28,Finland,KaggleMart,Kaggle Hat,388,0
12896,2016-12-17,Norway,KaggleMart,Kaggle Sticker,181,0
13083,2016-12-27,Sweden,KaggleRama,Kaggle Mug,729,0
6305,2015-12-17,Finland,KaggleRama,Kaggle Sticker,147,3
15153,2017-04-21,Sweden,KaggleRama,Kaggle Mug,511,2
154,2015-01-09,Norway,KaggleRama,Kaggle Hat,1053,3
16924,2017-07-29,Finland,KaggleRama,Kaggle Hat,605,2
22105,2018-05-13,Finland,KaggleMart,Kaggle Hat,596,1
11044,2016-09-05,Norway,KaggleRama,Kaggle Hat,743,0
24426,2018-09-19,Finland,KaggleMart,Kaggle Mug,196,1
5666,2015-11-11,Sweden,KaggleMart,Kaggle Sticker,92,3
1242,2015-03-11,Finland,KaggleMart,Kaggle Mug,180,3
20305,2018-02-02,Finland,KaggleMart,Kaggle Hat,403,1
15561,2017-05-14,Norway,KaggleRama,Kaggle Mug,566,2
8464,2016-04-15,Finland,KaggleRama,Kaggle Hat,671,0
9467,2016-06-09,Sweden,KaggleRama,Kaggle Sticker,210,0
25987,2018-12-14,Sweden,KaggleMart,Kaggle Hat,392,1
8979,2016-05-13,Sweden,KaggleRama,Kaggle Mug,329,0
6886,2016-01-18,Norway,KaggleRama,Kaggle Hat,934,0
2945,2015-06-13,Norway,KaggleRama,Kaggle Sticker,321,3
24401,2018-09-17,Norway,KaggleRama,Kaggle Sticker,287,1
2859,2015-06-08,Sweden,KaggleRama,Kaggle Mug,334,3
13516,2017-01-20,Sweden,KaggleRama,Kaggle Hat,714,2
2778,2015-06-04,Norway,KaggleMart,Kaggle Mug,230,3
5162,2015-10-14,Sweden,KaggleMart,Kaggle Sticker,95,3
23488,2018-07-28,Sweden,KaggleRama,Kaggle Hat,776,1
14302,2017-03-05,Norway,KaggleRama,Kaggle Hat,1378,2
25870,2018-12-08,Finland,KaggleRama,Kaggle Hat,709,1
14887,2017-04-07,Finland,KaggleMart,Kaggle Hat,431,2
5215,2015-10-17,Sweden,KaggleMart,Kaggle Hat,348,3
22180,2018-05-17,Finland,KaggleRama,Kaggle Hat,751,1
17682,2017-09-09,Norway,KaggleMart,Kaggle Mug,344,2
15201,2017-04-24,Norway,KaggleRama,Kaggle Mug,541,2
9091,2016-05-20,Finland,KaggleMart,Kaggle Hat,428,0
15702,2017-05-22,Norway,KaggleMart,Kaggle Mug,306,2
3337,2015-07-05,Norway,KaggleMart,Kaggle Hat,663,3
18955,2017-11-19,Finland,KaggleMart,Kaggle Hat,355,2
16591,2017-07-10,Sweden,KaggleMart,Kaggle Hat,377,2
19409,2017-12-14,Finland,KaggleRama,Kaggle Sticker,166,2
11187,2016-09-13,Norway,KaggleRama,Kaggle Mug,449,0
1739,2015-04-07,Norway,KaggleRama,Kaggle Sticker,395,3
19151,2017-11-29,Sweden,KaggleRama,Kaggle Sticker,189,2
8067,2016-03-24,Finland,KaggleRama,Kaggle Mug,295,0
10133,2016-07-16,Sweden,KaggleRama,Kaggle Sticker,213,0
6977,2016-01-23,Norway,KaggleRama,Kaggle Sticker,313,0
21844,2018-04-28,Norway,KaggleRama,Kaggle Hat,1623,1
11982,2016-10-27,Sweden,KaggleMart,Kaggle Mug,213,0
11421,2016-09-26,Norway,KaggleRama,Kaggle Mug,494,0
14190,2017-02-27,Norway,KaggleMart,Kaggle Mug,314,2
6646,2016-01-05,Finland,KaggleRama,Kaggle Hat,621,0
25849,2018-12-07,Finland,KaggleMart,Kaggle Hat,330,1
16531,2017-07-07,Norway,KaggleMart,Kaggle Hat,528,2
5208,2015-10-17,Norway,KaggleMart,Kaggle Mug,372,3
9213,2016-05-26,Sweden,KaggleRama,Kaggle Mug,280,0
12791,2016-12-11,Norway,KaggleRama,Kaggle Sticker,296,0
12359,2016-11-17,Norway,KaggleRama,Kaggle Sticker,236,0
21592,2018-04-14,Norway,KaggleRama,Kaggle Hat,1628,1
333,2015-01-19,Norway,KaggleRama,Kaggle Mug,527,3
11110,2016-09-09,Finland,KaggleRama,Kaggle Hat,440,0
18358,2017-10-16,Sweden,KaggleRama,Kaggle Hat,531,2
18570,2017-10-28,Sweden,KaggleMart,Kaggle Mug,309,2
4224,2015-08-23,Sweden,KaggleMart,Kaggle Mug,240,3
24587,2018-09-27,Sweden,KaggleRama,Kaggle Sticker,217,1
25308,2018-11-07,Finland,KaggleMart,Kaggle Mug,247,1
22488,2018-06-03,Norway,KaggleMart,Kaggle Mug,336,1
6553,2015-12-31,Finland,KaggleMart,Kaggle Hat,619,3
8858,2016-05-07,Finland,KaggleMart,Kaggle Sticker,130,0
8408,2016-04-12,Finland,KaggleMart,Kaggle Sticker,89,0
13694,2017-01-30,Sweden,KaggleMart,Kaggle Sticker,109,2
3965,2015-08-09,Finland,KaggleRama,Kaggle Sticker,180,3
4915,2015-10-01,Finland,KaggleMart,Kaggle Hat,221,3
22275,2018-05-22,Norway,KaggleRama,Kaggle Mug,741,1
14929,2017-04-09,Norway,KaggleMart,Kaggle Hat,834,2
8388,2016-04-11,Finland,KaggleMart,Kaggle Mug,166,0
1220,2015-03-09,Sweden,KaggleMart,Kaggle Sticker,93,3
6458,2015-12-25,Sweden,KaggleMart,Kaggle Sticker,121,3
1028,2015-02-27,Finland,KaggleMart,Kaggle Sticker,89,3
21243,2018-03-26,Finland,KaggleRama,Kaggle Mug,352,1
7770,2016-03-07,Sweden,KaggleMart,Kaggle Mug,208,0
13644,2017-01-28,Finland,KaggleMart,Kaggle Mug,235,2
5828,2015-11-20,Sweden,KaggleMart,Kaggle Sticker,102,3
10256,2016-07-23,Sweden,KaggleMart,Kaggle Sticker,109,0
752,2015-02-11,Sweden,KaggleMart,Kaggle Sticker,104,3
11963,2016-10-26,Norway,KaggleRama,Kaggle Sticker,236,0
13045,2016-12-25,Sweden,KaggleMart,Kaggle Hat,497,0
1102,2015-03-03,Finland,KaggleRama,Kaggle Hat,604,3
13757,2017-02-03,Finland,KaggleRama,Kaggle Sticker,169,2
9451,2016-06-09,Finland,KaggleMart,Kaggle Hat,314,0
5042,2015-10-08,Finland,KaggleMart,Kaggle Sticker,85,3
21119,2018-03-19,Finland,KaggleRama,Kaggle Sticker,183,1
7669,2016-03-02,Finland,KaggleMart,Kaggle Hat,375,0
11556,2016-10-04,Finland,KaggleMart,Kaggle Mug,169,0
26074,2018-12-19,Norway,KaggleRama,Kaggle Hat,882,1
10741,2016-08-19,Sweden,KaggleMart,Kaggle Hat,321,0
11471,2016-09-29,Finland,KaggleRama,Kaggle Sticker,159,0
7929,2016-03-16,Norway,KaggleRama,Kaggle Mug,494,0
1323,2015-03-15,Norway,KaggleRama,Kaggle Mug,636,3
11559,2016-10-04,Finland,KaggleRama,Kaggle Mug,324,0
1721,2015-04-06,Norway,KaggleRama,Kaggle Sticker,353,3
25260,2018-11-04,Norway,KaggleMart,Kaggle Mug,405,1
7585,2016-02-26,Norway,KaggleMart,Kaggle Hat,582,0
106,2015-01-06,Sweden,KaggleRama,Kaggle Hat,853,3
21201,2018-03-23,Sweden,KaggleRama,Kaggle Mug,406,1
3234,2015-06-29,Sweden,KaggleMart,Kaggle Mug,163,3
1332,2015-03-16,Finland,KaggleMart,Kaggle Mug,181,3
9613,2016-06-18,Finland,KaggleMart,Kaggle Hat,369,0
10196,2016-07-20,Norway,KaggleMart,Kaggle Sticker,135,0
15065,2017-04-16,Sweden,KaggleRama,Kaggle Sticker,267,2
10977,2016-09-01,Sweden,KaggleRama,Kaggle Mug,304,0
16092,2017-06-13,Finland,KaggleMart,Kaggle Mug,152,2
22022,2018-05-08,Norway,KaggleMart,Kaggle Sticker,181,1
15402,2017-05-05,Sweden,KaggleMart,Kaggle Mug,223,2
4712,2015-09-19,Sweden,KaggleMart,Kaggle Sticker,139,3
20560,2018-02-16,Finland,KaggleRama,Kaggle Hat,786,1
18939,2017-11-18,Finland,KaggleRama,Kaggle Mug,459,2
7190,2016-02-04,Norway,KaggleMart,Kaggle Sticker,146,0
24573,2018-09-27,Finland,KaggleRama,Kaggle Mug,347,1
4225,2015-08-23,Sweden,KaggleMart,Kaggle Hat,367,3
9523,2016-06-13,Finland,KaggleMart,Kaggle Hat,341,0
24197,2018-09-06,Finland,KaggleRama,Kaggle Sticker,165,1
4197,2015-08-22,Finland,KaggleRama,Kaggle Mug,329,3
10485,2016-08-05,Norway,KaggleRama,Kaggle Mug,397,0
19208,2017-12-03,Finland,KaggleMart,Kaggle Sticker,120,2
25208,2018-11-01,Norway,KaggleMart,Kaggle Sticker,168,1
19205,2017-12-02,Sweden,KaggleRama,Kaggle Sticker,245,2
24078,2018-08-30,Sweden,KaggleMart,Kaggle Mug,227,1
17877,2017-09-20,Finland,KaggleRama,Kaggle Mug,305,2
1467,2015-03-23,Norway,KaggleRama,Kaggle Mug,489,3
21026,2018-03-14,Finland,KaggleMart,Kaggle Sticker,101,1
1651,2015-04-02,Sweden,KaggleMart,Kaggle Hat,431,3
16304,2017-06-24,Sweden,KaggleMart,Kaggle Sticker,147,2
1413,2015-03-20,Norway,KaggleRama,Kaggle Mug,546,3
4398,2015-09-02,Norway,KaggleMart,Kaggle Mug,262,3
24367,2018-09-15,Sweden,KaggleMart,Kaggle Hat,343,1
15122,2017-04-20,Finland,KaggleMart,Kaggle Sticker,129,2
7546,2016-02-24,Finland,KaggleRama,Kaggle Hat,639,0
12531,2016-11-27,Finland,KaggleRama,Kaggle Mug,439,0
2448,2015-05-17,Finland,KaggleMart,Kaggle Mug,187,3
21871,2018-04-30,Finland,KaggleMart,Kaggle Hat,409,1
21786,2018-04-25,Norway,KaggleMart,Kaggle Mug,295,1
4997,2015-10-05,Norway,KaggleRama,Kaggle Sticker,254,3
18889,2017-11-15,Norway,KaggleMart,Kaggle Hat,464,2
5207,2015-10-17,Finland,KaggleRama,Kaggle Sticker,183,3
10145,2016-07-17,Norway,KaggleRama,Kaggle Sticker,318,0
23575,2018-08-02,Sweden,KaggleMart,Kaggle Hat,384,1
15838,2017-05-29,Sweden,KaggleRama,Kaggle Hat,912,2
18158,2017-10-05,Sweden,KaggleMart,Kaggle Sticker,119,2
16005,2017-06-08,Finland,KaggleRama,Kaggle Mug,329,2
5031,2015-10-07,Norway,KaggleRama,Kaggle Mug,532,3
272,2015-01-16,Finland,KaggleMart,Kaggle Sticker,89,3
14100,2017-02-22,Norway,KaggleMart,Kaggle Mug,336,2
5206,2015-10-17,Finland,KaggleRama,Kaggle Hat,485,3
5881,2015-11-23,Sweden,KaggleMart,Kaggle Hat,315,3
3268,2015-07-01,Norway,KaggleRama,Kaggle Hat,875,3
1754,2015-04-08,Norway,KaggleMart,Kaggle Sticker,209,3
21539,2018-04-11,Norway,KaggleRama,Kaggle Sticker,295,1
15047,2017-04-15,Sweden,KaggleRama,Kaggle Sticker,254,2
23211,2018-07-13,Norway,KaggleRama,Kaggle Mug,486,1
24038,2018-08-28,Norway,KaggleMart,Kaggle Sticker,177,1
13154,2016-12-31,Sweden,KaggleMart,Kaggle Sticker,276,0
4141,2015-08-19,Finland,KaggleMart,Kaggle Hat,269,3
8234,2016-04-02,Norway,KaggleMart,Kaggle Sticker,250,0
11247,2016-09-16,Sweden,KaggleRama,Kaggle Mug,333,0
1731,2015-04-07,Finland,KaggleRama,Kaggle Mug,325,3
17513,2017-08-30,Sweden,KaggleRama,Kaggle Sticker,174,2
8522,2016-04-18,Norway,KaggleMart,Kaggle Sticker,139,0
3026,2015-06-18,Finland,KaggleMart,Kaggle Sticker,84,3
23989,2018-08-25,Sweden,KaggleMart,Kaggle Hat,406,1
1654,2015-04-02,Sweden,KaggleRama,Kaggle Hat,778,3
10988,2016-09-02,Norway,KaggleMart,Kaggle Sticker,159,0
24960,2018-10-18,Sweden,KaggleMart,Kaggle Mug,235,1
9344,2016-06-03,Finland,KaggleMart,Kaggle Sticker,92,0
10282,2016-07-25,Finland,KaggleRama,Kaggle Hat,461,0
16371,2017-06-28,Norway,KaggleRama,Kaggle Mug,440,2
9116,2016-05-21,Norway,KaggleMart,Kaggle Sticker,251,0
13358,2017-01-12,Finland,KaggleMart,Kaggle Sticker,107,2
580,2015-02-02,Finland,KaggleRama,Kaggle Hat,545,3
25297,2018-11-06,Norway,KaggleMart,Kaggle Hat,507,1
21591,2018-04-14,Norway,KaggleRama,Kaggle Mug,625,1
4458,2015-09-05,Sweden,KaggleMart,Kaggle Mug,232,3
12229,2016-11-10,Norway,KaggleMart,Kaggle Hat,377,0
23868,2018-08-19,Finland,KaggleMart,Kaggle Mug,239,1
26197,2018-12-26,Norway,KaggleMart,Kaggle Hat,691,1
14397,2017-03-10,Sweden,KaggleRama,Kaggle Mug,398,2
9059,2016-05-18,Finland,KaggleRama,Kaggle Sticker,154,0
19737,2018-01-01,Norway,KaggleRama,Kaggle Mug,1152,1
12437,2016-11-21,Sweden,KaggleRama,Kaggle Sticker,178,0
1317,2015-03-15,Finland,KaggleRama,Kaggle Mug,395,3
315,2015-01-18,Norway,KaggleRama,Kaggle Mug,698,3
26007,2018-12-15,Sweden,KaggleRama,Kaggle Mug,540,1
3175,2015-06-26,Norway,KaggleMart,Kaggle Hat,582,3
1648,2015-04-02,Norway,KaggleRama,Kaggle Hat,1157,3
17521,2017-08-31,Norway,KaggleMart,Kaggle Hat,456,2
11814,2016-10-18,Norway,KaggleMart,Kaggle Mug,298,0
4666,2015-09-17,Finland,KaggleRama,Kaggle Hat,403,3
17498,2017-08-30,Finland,KaggleMart,Kaggle Sticker,99,2
24422,2018-09-18,Sweden,KaggleMart,Kaggle Sticker,113,1
25506,2018-11-18,Finland,KaggleMart,Kaggle Mug,271,1
21203,2018-03-23,Sweden,KaggleRama,Kaggle Sticker,200,1
15603,2017-05-16,Sweden,KaggleRama,Kaggle Mug,327,2
17024,2017-08-03,Sweden,KaggleMart,Kaggle Sticker,114,2
12888,2016-12-17,Finland,KaggleMart,Kaggle Mug,258,0
24080,2018-08-30,Sweden,KaggleMart,Kaggle Sticker,115,1
15691,2017-05-21,Sweden,KaggleMart,Kaggle Hat,528,2
21476,2018-04-08,Finland,KaggleMart,Kaggle Sticker,145,1
19813,2018-01-05,Sweden,KaggleMart,Kaggle Hat,519,1
10397,2016-07-31,Norway,KaggleRama,Kaggle Sticker,315,0
31,2015-01-02,Sweden,KaggleMart,Kaggle Hat,572,3
21636,2018-04-17,Finland,KaggleMart,Kaggle Mug,196,1
4281,2015-08-26,Sweden,KaggleRama,Kaggle Mug,324,3
14865,2017-04-05,Sweden,KaggleRama,Kaggle Mug,360,2
13350,2017-01-11,Sweden,KaggleMart,Kaggle Mug,282,2
1476,2015-03-24,Finland,KaggleMart,Kaggle Mug,162,3
8147,2016-03-28,Norway,KaggleRama,Kaggle Sticker,347,0
13917,2017-02-12,Finland,KaggleRama,Kaggle Mug,421,2
13572,2017-01-24,Finland,KaggleMart,Kaggle Mug,198,2
8540,2016-04-19,Norway,KaggleMart,Kaggle Sticker,142,0
129,2015-01-08,Finland,KaggleRama,Kaggle Mug,353,3
23590,2018-08-03,Norway,KaggleRama,Kaggle Hat,973,1
17195,2017-08-13,Finland,KaggleRama,Kaggle Sticker,203,2
21923,2018-05-02,Sweden,KaggleRama,Kaggle Sticker,188,1
23589,2018-08-03,Norway,KaggleRama,Kaggle Mug,539,1
5951,2015-11-27,Norway,KaggleRama,Kaggle Sticker,251,3
11358,2016-09-23,Finland,KaggleMart,Kaggle Mug,175,0
2391,2015-05-13,Sweden,KaggleRama,Kaggle Mug,296,3
22156,2018-05-15,Sweden,KaggleRama,Kaggle Hat,918,1
1143,2015-03-05,Norway,KaggleRama,Kaggle Mug,489,3
22981,2018-06-30,Sweden,KaggleMart,Kaggle Hat,540,1
8737,2016-04-30,Norway,KaggleMart,Kaggle Hat,693,0
4769,2015-09-22,Sweden,KaggleRama,Kaggle Sticker,163,3
11562,2016-10-04,Norway,KaggleMart,Kaggle Mug,276,0
20346,2018-02-04,Norway,KaggleMart,Kaggle Mug,487,1
7313,2016-02-11,Finland,KaggleRama,Kaggle Sticker,151,0
17969,2017-09-25,Finland,KaggleRama,Kaggle Sticker,170,2
7054,2016-01-27,Sweden,KaggleRama,Kaggle Hat,720,0
23382,2018-07-23,Finland,KaggleMart,Kaggle Mug,179,1
17172,2017-08-12,Finland,KaggleMart,Kaggle Mug,229,2
16925,2017-07-29,Finland,KaggleRama,Kaggle Sticker,202,2
15956,2017-06-05,Norway,KaggleMart,Kaggle Sticker,165,2
10636,2016-08-13,Sweden,KaggleRama,Kaggle Hat,640,0
17881,2017-09-20,Norway,KaggleMart,Kaggle Hat,402,2
8129,2016-03-27,Norway,KaggleRama,Kaggle Sticker,357,0
2538,2015-05-22,Finland,KaggleMart,Kaggle Mug,163,3
930,2015-02-21,Sweden,KaggleMart,Kaggle Mug,263,3
4796,2015-09-24,Norway,KaggleMart,Kaggle Sticker,140,3
20796,2018-03-01,Norway,KaggleMart,Kaggle Mug,355,1
16754,2017-07-19,Sweden,KaggleMart,Kaggle Sticker,113,2
2884,2015-06-10,Finland,KaggleRama,Kaggle Hat,619,3
3069,2015-06-20,Norway,KaggleRama,Kaggle Mug,611,3
19452,2017-12-16,Sweden,KaggleMart,Kaggle Mug,308,2
13319,2017-01-09,Sweden,KaggleRama,Kaggle Sticker,206,2
9920,2016-07-05,Finland,KaggleMart,Kaggle Sticker,84,0
18722,2017-11-06,Finland,KaggleMart,Kaggle Sticker,106,2
3587,2015-07-19,Finland,KaggleRama,Kaggle Sticker,173,3
5830,2015-11-20,Sweden,KaggleRama,Kaggle Hat,532,3
4041,2015-08-13,Norway,KaggleRama,Kaggle Mug,432,3
21126,2018-03-19,Sweden,KaggleMart,Kaggle Mug,227,1
11670,2016-10-10,Norway,KaggleMart,Kaggle Mug,307,0
24990,2018-10-20,Norway,KaggleMart,Kaggle Mug,448,1
18252,2017-10-11,Finland,KaggleMart,Kaggle Mug,201,2
5634,2015-11-10,Finland,KaggleMart,Kaggle Mug,170,3
2728,2015-06-01,Norway,KaggleRama,Kaggle Hat,1010,3
19068,2017-11-25,Norway,KaggleMart,Kaggle Mug,409,2
273,2015-01-16,Finland,KaggleRama,Kaggle Mug,332,3
16661,2017-07-14,Norway,KaggleRama,Kaggle Sticker,322,2
5492,2015-11-02,Finland,KaggleMart,Kaggle Sticker,85,3
22379,2018-05-28,Finland,KaggleRama,Kaggle Sticker,186,1
8367,2016-04-09,Sweden,KaggleRama,Kaggle Mug,432,0
22015,2018-05-08,Finland,KaggleMart,Kaggle Hat,462,1
3371,2015-07-07,Finland,KaggleRama,Kaggle Sticker,133,3
13665,2017-01-29,Finland,KaggleRama,Kaggle Mug,453,2
21549,2018-04-12,Finland,KaggleRama,Kaggle Mug,316,1
26180,2018-12-25,Norway,KaggleMart,Kaggle Sticker,173,1
2772,2015-06-04,Finland,KaggleMart,Kaggle Mug,149,3
24624,2018-09-30,Finland,KaggleMart,Kaggle Mug,250,1
204,2015-01-12,Norway,KaggleMart,Kaggle Mug,323,3
1389,2015-03-19,Finland,KaggleRama,Kaggle Mug,284,3
22613,2018-06-10,Finland,KaggleRama,Kaggle Sticker,218,1
12804,2016-12-12,Norway,KaggleMart,Kaggle Mug,332,0
22068,2018-05-11,Finland,KaggleMart,Kaggle Mug,191,1
9711,2016-06-23,Norway,KaggleRama,Kaggle Mug,366,0
15268,2017-04-28,Finland,KaggleRama,Kaggle Hat,787,2
7693,2016-03-03,Norway,KaggleMart,Kaggle Hat,531,0
3160,2015-06-25,Norway,KaggleRama,Kaggle Hat,907,3
14510,2017-03-17,Finland,KaggleMart,Kaggle Sticker,94,2
18394,2017-10-18,Sweden,KaggleRama,Kaggle Hat,529,2
12552,2016-11-28,Norway,KaggleMart,Kaggle Mug,285,0
24334,2018-09-13,Sweden,KaggleRama,Kaggle Hat,557,1
20616,2018-02-19,Norway,KaggleMart,Kaggle Mug,364,1
20789,2018-02-28,Sweden,KaggleRama,Kaggle Sticker,212,1
10946,2016-08-31,Finland,KaggleMart,Kaggle Sticker,81,0
14417,2017-03-11,Sweden,KaggleRama,Kaggle Sticker,229,2
13650,2017-01-28,Norway,KaggleMart,Kaggle Mug,368,2
25855,2018-12-07,Norway,KaggleMart,Kaggle Hat,546,1
13829,2017-02-07,Finland,KaggleRama,Kaggle Sticker,160,2
21533,2018-04-11,Finland,KaggleRama,Kaggle Sticker,183,1
15156,2017-04-22,Finland,KaggleMart,Kaggle Mug,285,2
1971,2015-04-20,Norway,KaggleRama,Kaggle Mug,493,3
5120,2015-10-12,Norway,KaggleMart,Kaggle Sticker,146,3
2484,2015-05-19,Finland,KaggleMart,Kaggle Mug,167,3
22042,2018-05-09,Norway,KaggleRama,Kaggle Hat,1265,1
4865,2015-09-28,Finland,KaggleRama,Kaggle Sticker,137,3
19860,2018-01-08,Norway,KaggleMart,Kaggle Mug,427,1
4849,2015-09-27,Norway,KaggleMart,Kaggle Hat,494,3
17402,2017-08-24,Sweden,KaggleMart,Kaggle Sticker,116,2
19437,2017-12-15,Sweden,KaggleRama,Kaggle Mug,465,2
20396,2018-02-07,Finland,KaggleMart,Kaggle Sticker,100,1
12135,2016-11-05,Finland,KaggleRama,Kaggle Mug,444,0
3912,2015-08-06,Norway,KaggleMart,Kaggle Mug,237,3
8838,2016-05-06,Finland,KaggleMart,Kaggle Mug,204,0
16589,2017-07-10,Norway,KaggleRama,Kaggle Sticker,245,2
23443,2018-07-26,Norway,KaggleMart,Kaggle Hat,517,1
11346,2016-09-22,Norway,KaggleMart,Kaggle Mug,256,0
1566,2015-03-29,Finland,KaggleMart,Kaggle Mug,215,3
9926,2016-07-05,Norway,KaggleMart,Kaggle Sticker,146,0
14145,2017-02-24,Sweden,KaggleRama,Kaggle Mug,416,2
13501,2017-01-20,Finland,KaggleMart,Kaggle Hat,354,2
2075,2015-04-26,Finland,KaggleRama,Kaggle Sticker,183,3
22982,2018-06-30,Sweden,KaggleMart,Kaggle Sticker,161,1
22555,2018-06-07,Finland,KaggleMart,Kaggle Hat,393,1
20802,2018-03-01,Sweden,KaggleMart,Kaggle Mug,220,1
16372,2017-06-28,Norway,KaggleRama,Kaggle Hat,955,2
14508,2017-03-17,Finland,KaggleMart,Kaggle Mug,206,2
1303,2015-03-14,Norway,KaggleMart,Kaggle Hat,718,3
20080,2018-01-20,Norway,KaggleRama,Kaggle Hat,1421,1
16523,2017-07-06,Sweden,KaggleRama,Kaggle Sticker,180,2
5386,2015-10-27,Finland,KaggleRama,Kaggle Hat,437,3
3076,2015-06-20,Sweden,KaggleRama,Kaggle Hat,857,3
4832,2015-09-26,Norway,KaggleMart,Kaggle Sticker,177,3
20201,2018-01-27,Finland,KaggleRama,Kaggle Sticker,213,1
8257,2016-04-03,Sweden,KaggleMart,Kaggle Hat,672,0
24450,2018-09-20,Norway,KaggleMart,Kaggle Mug,333,1
9859,2016-07-01,Sweden,KaggleMart,Kaggle Hat,451,0
22512,2018-06-04,Sweden,KaggleMart,Kaggle Mug,202,1
3180,2015-06-26,Sweden,KaggleMart,Kaggle Mug,208,3
11525,2016-10-02,Finland,KaggleRama,Kaggle Sticker,207,0
5022,2015-10-07,Finland,KaggleMart,Kaggle Mug,151,3
14245,2017-03-02,Norway,KaggleMart,Kaggle Hat,645,2
3625,2015-07-21,Norway,KaggleMart,Kaggle Hat,452,3
2676,2015-05-29,Sweden,KaggleMart,Kaggle Mug,210,3
21109,2018-03-18,Sweden,KaggleMart,Kaggle Hat,588,1
20854,2018-03-04,Norway,KaggleRama,Kaggle Hat,1582,1
1471,2015-03-23,Sweden,KaggleMart,Kaggle Hat,441,3
24151,2018-09-03,Sweden,KaggleMart,Kaggle Hat,286,1
4017,2015-08-12,Finland,KaggleRama,Kaggle Mug,247,3
18346,2017-10-16,Finland,KaggleRama,Kaggle Hat,433,2
6280,2015-12-15,Sweden,KaggleRama,Kaggle Hat,590,3
25370,2018-11-10,Norway,KaggleMart,Kaggle Sticker,208,1
15262,2017-04-27,Sweden,KaggleRama,Kaggle Hat,869,2
23060,2018-07-05,Finland,KaggleMart,Kaggle Sticker,101,1
3972,2015-08-09,Sweden,KaggleMart,Kaggle Mug,236,3
10222,2016-07-21,Sweden,KaggleRama,Kaggle Hat,627,0
17001,2017-08-02,Norway,KaggleRama,Kaggle Mug,439,2
24514,2018-09-23,Sweden,KaggleRama,Kaggle Hat,643,1
22494,2018-06-03,Sweden,KaggleMart,Kaggle Mug,237,1
14922,2017-04-09,Finland,KaggleMart,Kaggle Mug,229,2
7357,2016-02-13,Sweden,KaggleMart,Kaggle Hat,516,0
5953,2015-11-27,Sweden,KaggleMart,Kaggle Hat,348,3
6141,2015-12-08,Finland,KaggleRama,Kaggle Mug,308,3
10138,2016-07-17,Finland,KaggleRama,Kaggle Hat,590,0
25856,2018-12-07,Norway,KaggleMart,Kaggle Sticker,162,1
26224,2018-12-27,Sweden,KaggleRama,Kaggle Hat,1127,1
12539,2016-11-27,Norway,KaggleRama,Kaggle Sticker,313,0
18701,2017-11-04,Sweden,KaggleRama,Kaggle Sticker,236,2
7386,2016-02-15,Norway,KaggleMart,Kaggle Mug,299,0
1541,2015-03-27,Norway,KaggleRama,Kaggle Sticker,276,3
14460,2017-03-14,Norway,KaggleMart,Kaggle Mug,300,2
14975,2017-04-11,Sweden,KaggleRama,Kaggle Sticker,182,2
1713,2015-04-06,Finland,KaggleRama,Kaggle Mug,315,3
14571,2017-03-20,Norway,KaggleRama,Kaggle Mug,526,2
25745,2018-12-01,Finland,KaggleRama,Kaggle Sticker,206,1
24175,2018-09-05,Finland,KaggleMart,Kaggle Hat,288,1
25369,2018-11-10,Norway,KaggleMart,Kaggle Hat,577,1
15773,2017-05-26,Finland,KaggleRama,Kaggle Sticker,177,2
2490,2015-05-19,Norway,KaggleMart,Kaggle Mug,302,3
22173,2018-05-16,Sweden,KaggleRama,Kaggle Mug,400,1
7295,2016-02-10,Finland,KaggleRama,Kaggle Sticker,141,0
2208,2015-05-03,Sweden,KaggleMart,Kaggle Mug,244,3
17904,2017-09-21,Sweden,KaggleMart,Kaggle Mug,211,2
25177,2018-10-30,Sweden,KaggleMart,Kaggle Hat,302,1
20180,2018-01-26,Finland,KaggleMart,Kaggle Sticker,103,1
14239,2017-03-02,Finland,KaggleMart,Kaggle Hat,333,2
12147,2016-11-05,Sweden,KaggleRama,Kaggle Mug,479,0
19799,2018-01-04,Sweden,KaggleRama,Kaggle Sticker,241,1
11977,2016-10-27,Norway,KaggleMart,Kaggle Hat,400,0
15517,2017-05-12,Finland,KaggleMart,Kaggle Hat,412,2
22702,2018-06-15,Finland,KaggleRama,Kaggle Hat,687,1
5835,2015-11-21,Finland,KaggleRama,Kaggle Mug,412,3
979,2015-02-24,Norway,KaggleMart,Kaggle Hat,608,3
19083,2017-11-26,Finland,KaggleRama,Kaggle Mug,499,2
22635,2018-06-11,Norway,KaggleRama,Kaggle Mug,557,1
2118,2015-04-28,Sweden,KaggleMart,Kaggle Mug,174,3
24705,2018-10-04,Norway,KaggleRama,Kaggle Mug,583,1
5276,2015-10-21,Finland,KaggleMart,Kaggle Sticker,88,3
12711,2016-12-07,Finland,KaggleRama,Kaggle Mug,314,0
24345,2018-09-14,Norway,KaggleRama,Kaggle Mug,562,1
19684,2017-12-29,Norway,KaggleRama,Kaggle Hat,2184,2
10715,2016-08-18,Finland,KaggleRama,Kaggle Sticker,147,0
7115,2016-01-31,Finland,KaggleRama,Kaggle Sticker,202,0
16118,2017-06-14,Norway,KaggleMart,Kaggle Sticker,151,2
